transaction_id,bank_id,customer_id,transaction_amount,transaction_date
b295a2de-a222-425a-a707-2cd9fb39cd98,BANK_3,83c44619-58cd-4305-935f-4d290696b9fe,3289.75,2025-09-06 19:47:42
e22289a9-5b2d-4f1a-b5f9-cced4b80e402,BANK_6,abb58ac1-f6c5-4bd3-8329-4dcf27018665,633.5,2025-08-24 20:20:08
abe5fbdc-ad12-42b8-9288-8cd30b86f9af,BANK_5,28d4ba7b-bddd-4aa1-9d27-efd6b8d98cf3,668.63,2025-08-12 20:56:23
8f43660b-1e59-401f-9105-f4c5708670af,BANK_2,340c2a88-9c85-4b4f-a7db-aab985efe0aa,3434.67,2025-08-12 13:20:12
467fbef1-56c7-4b09-b118-7877388a6c30,BANK_5,ea8a8210-35a8-487f-8328-7f2586748c25,3556.71,2025-08-27 13:01:57
70a3c16e-a146-4c37-9e37-3eac65edaf9a,BANK_1,b18b9866-d18a-4171-bceb-1e24efc2f666,2685.67,2025-08-31 10:44:46
aa2c20c0-5a56-47c1-b744-c75e1ef2ae29,BANK_2,5b4226d6-ec0c-4588-9f94-e335cb0d2556,2302.39,2025-09-02 16:21:17
6b67fff7-36c5-4db6-8c58-6d0f57861563,BANK_1,f151c64a-aa78-459b-951f-7da7de60262c,357.95,2025-08-29 08:27:25
ed739342-1b61-486e-9c6a-dca1ea71282d,BANK_7,94cb08bd-01ec-4767-b8f1-18a535ff81d5,555.07,2025-08-31 23:30:41
be77cd8a-c867-44a9-909f-2e9a65d32e8d,BANK_9,06216d64-684e-429e-9aa9-ad0f05d2177c,770.75,2025-09-01 14:24:09
28da7b07-f5a5-46c2-8ffa-cfd7dbb804b8,BANK_5,3c4f402e-e387-4896-b0b4-06036e69f1c9,4802.96,2025-08-20 06:13:20
ab26b15b-7b31-43fb-a78d-9bde2431c0e3,BANK_2,069be199-5bc8-4100-8fa3-1b23d2107b9c,4610.58,2025-08-15 08:39:38
fc382fb6-6082-4418-9f2d-548b31eca808,BANK_2,0ed5023c-2029-4462-b306-6b005327757e,4829.14,2025-08-28 13:50:32
7fd1d777-429a-40fb-abe9-c094aee9f516,BANK_1,8b611618-f432-44e3-838c-dcd0cdc00360,883.92,2025-08-21 10:19:08
f53bfe79-d5eb-430f-aeb0-2315cb632c40,BANK_7,37cdb964-45b7-4539-a7c8-9fd256c1f4b2,764.7,2025-08-25 02:36:08
31c6a8a7-071f-4a22-b163-03fead9dbeee,BANK_3,f0b29f55-de3f-4653-987f-b4e76c2451c9,142.72,2025-09-06 10:48:04
7b7adca4-dd00-4a52-aeb8-85d80c0b2db2,BANK_4,32c72d81-1c7a-4b1c-96f6-75d738b1e123,1105.41,2025-09-02 00:36:49
ff3b25fc-a2be-45bc-8bea-1267f4b91c3d,BANK_1,f8662fb9-9510-49da-8e76-21c40189ba75,1923.93,2025-08-27 03:15:08
9b12634b-bbbd-4e31-acdf-675d300c505d,BANK_4,53cfc31e-0824-48cb-8229-1c1987b5d837,1056.71,2025-08-27 00:55:33
3721f8ca-ba8d-4c3f-8174-4674c78b1717,BANK_5,292098cb-b2ec-46a0-b6ca-21b225968895,365.68,2025-08-26 09:27:48
21cce5fc-f0e4-4080-97c7-0879a4bcebeb,BANK_6,8e8186cd-c7c3-467c-a824-d17d158855c2,4661.95,2025-08-14 19:09:49
e27018e0-1d42-4585-b7ec-6e70e846cc46,BANK_10,02326ba2-6445-438b-ac3b-bd18761bbd35,2478.01,2025-08-11 09:33:54
811cd106-9c2a-4446-8773-f4198533d93c,BANK_6,d719d266-163c-4b09-b4ef-3181b5d68382,1438.85,2025-09-02 18:10:45
71d78b07-1556-4c0e-a4a2-ff07112c05a0,BANK_3,0e814329-5577-4959-a21e-4ef6978dd308,1789.95,2025-08-28 17:42:40
0c7b5c9d-fe2f-4ac1-b940-b6427729565c,BANK_5,bb274155-e350-4cf4-b402-dc5b9a23cc17,919.37,2025-08-18 19:22:36
9fbd89be-a531-45db-9d9b-b413ada3d6f5,BANK_3,359cd93e-75e1-498a-88e4-4f30fa793ce2,1732.22,2025-08-12 22:21:13
e67f03a2-b383-441a-ad0b-d4e3abc75d6f,BANK_7,649844cf-10c8-4cbd-8263-9b10a5d9736c,1163.52,2025-08-09 19:05:12
5ad521ec-a607-47ef-b835-dac020c87555,BANK_6,b71a2260-d307-46b0-ab82-0c9c7fad3ac0,655.65,2025-08-31 16:13:35
3f40bc39-487a-4213-84cd-2563bdf1ec5f,BANK_9,c95f5804-d268-4e13-a7ab-09fd57df67be,4704.57,2025-08-28 14:59:26
74c0f360-da52-4ae3-958a-42a3da2c4058,BANK_9,324f6d22-0106-4de5-93c5-c81d5711a63b,204.54,2025-08-26 11:42:53
ed00f9a6-34b1-4459-a7c5-0f6e2cfc463b,BANK_1,ff8d60e1-d4a9-4126-a121-8482b1cbcae4,1422.27,2025-09-04 17:28:09
5a9d6ae3-ad80-49c1-ac4c-7adc45e78a68,BANK_6,b4cf8058-0e71-4b80-a60b-2251326d9700,1799.96,2025-08-31 11:51:34
f2bb1e76-63e1-4edb-b1f1-8947ea84a4cf,BANK_6,d67e0fba-8a65-467a-afec-c0b8bfaa815d,2216.45,2025-08-09 01:15:31
0733db80-afcb-4275-a3df-4ee978e79971,BANK_5,94fa3034-83ed-4443-88e8-03d86cf5410e,3758.08,2025-08-13 05:20:33
dba05fc5-3a2f-4c6e-b931-3a9ec3ba35dd,BANK_9,cad4784c-65af-44b6-9e95-a91352cdd801,4077.69,2025-09-04 01:57:58
7e82a2be-af08-4c08-bb22-d698f3f448bc,BANK_9,805092e0-fdda-413b-a285-39aa01288a0d,4623.48,2025-09-02 01:54:54
fd74ae61-beee-4c37-8a90-b3df355d94df,BANK_1,608656ea-a195-4da9-9441-563dd158554c,1400.63,2025-08-26 04:02:49
26a5ca46-a464-441c-a114-9cc3744ee831,BANK_4,5753e167-bebf-4324-89b1-377da96b17e5,1515.34,2025-08-21 10:51:32
4cd9be12-9508-4dff-944f-6ba77b1026b3,BANK_2,03ed5250-ae4c-4c68-a0e7-df3d5eff47a8,1763.09,2025-09-02 11:02:47
bd5f954c-3a56-40db-b9a1-caee0e2ce15e,BANK_2,6afa29a4-6510-4b3f-98e8-d166d775b919,3964.89,2025-09-01 20:01:42
210f498f-136c-4f54-9908-b9dd50ae2225,BANK_2,b58ed3ed-2998-45ff-b1c5-93238ebed435,560.74,2025-08-25 15:45:07
3d8afeb6-1069-4101-940f-3c8036a245c7,BANK_6,626c3fde-b2c2-48ba-a3bb-586a0cc1e012,3486.16,2025-08-24 08:34:30
4e76c275-ed28-44d1-86d9-ef11a6921808,BANK_5,8c7a4819-7154-436a-8963-e0bb9df16c74,3907.45,2025-08-08 10:50:30
de3ba9ec-397d-44e8-acef-dfc3a115992e,BANK_7,567d7bb9-1b17-4318-9190-4b392482949e,2889.31,2025-08-14 08:55:23
b5b01609-8e5d-4351-ae3b-89b79c646098,BANK_3,90a43f08-1c22-4d26-a05a-329ff9439724,824.71,2025-08-15 09:11:17
6cf739d6-33b3-4cc3-b943-fc1f9fb4b324,BANK_9,9a58433f-87ee-4639-a3c2-10b317ea4f14,3570.04,2025-09-01 17:43:25
5c92517f-e627-4af6-b851-9457d7c72bb0,BANK_10,f4bccf2d-0876-4048-adf9-d27f4d71be09,1682.69,2025-08-11 08:48:39
b0a710f6-560b-4af2-a07b-c0862ab61551,BANK_9,ba5f0474-0032-4d11-8649-6fcd5508be21,3671.79,2025-09-06 11:21:03
4ce45f7b-8864-47fe-924f-f6fa8bec1206,BANK_10,6df853cd-1e07-43f4-8abc-f0cfb9a94501,3666.07,2025-08-23 07:05:02
da8f34c6-4ce7-4d3f-a6be-a67c8c296d76,BANK_10,80d5bbd5-6867-45b2-ad96-e4698f71e2ea,4442.73,2025-09-02 05:16:33
4994bc09-6ed9-4839-871c-21c3c023beb2,BANK_8,771a57d4-b553-4b27-ac5a-bc0879d05596,4013.79,2025-08-10 00:57:00
14d0c083-4655-481b-91b9-5e3dcce692fd,BANK_6,d0416261-2896-4a9c-bfac-447936e9882c,2620.17,2025-09-05 12:05:44
669b07e0-618d-401f-aac2-0f60ed6ab73b,BANK_9,a961e5bc-fe3d-40be-b2dd-f565e7a63524,416.76,2025-08-12 12:15:44
0de23b75-316e-4922-bd29-6cc893b66fce,BANK_6,4e127e5f-9902-4b66-a6c4-80b2a5966805,4927.05,2025-09-02 23:29:32
6e9d5624-600f-4fd8-816b-0f045864b52b,BANK_4,7b401655-3ac9-43bf-ac87-e949edc603f3,3163.42,2025-08-24 03:52:35
1fde1dce-95b5-4870-bf06-ae8449816c11,BANK_2,72557eed-763e-4c40-8cfc-02aa38cbb63c,3825.28,2025-08-24 22:30:54
7d674293-f2c4-4c78-a24e-fd88b92b0e17,BANK_7,5ea1999c-47f1-4233-b963-8ca27388847e,4578.39,2025-08-18 03:29:45
a1f36d11-fb4e-41d0-8d51-4a2bb516a0e0,BANK_10,c5064ef0-48a6-4105-8f98-a00373135eff,1395.36,2025-08-24 04:31:03
0fc0e0dd-a3a2-4ee8-8393-2b1641a2e52c,BANK_10,fca3b10d-83c9-41fd-bf8d-3eb0d2d25dce,3690.66,2025-08-27 17:44:43
5e19fde6-72f3-40b6-801e-2671457b6a27,BANK_7,5b586959-0769-44d3-92a8-88c5b9c65f79,1962.55,2025-08-15 03:14:22
dc720c05-3057-44b5-8562-651b0fb4e1bf,BANK_9,779457f8-226a-4f7e-9276-d41aed9d53d6,3970.72,2025-08-24 19:31:40
9cfe3fbd-0143-40db-9622-3b968ee90e01,BANK_1,f9b8206d-71d7-41a2-bc7e-eff2e9ce9155,4023.09,2025-08-28 23:41:03
6143b4ef-04f1-4e4d-89d0-ca62108721c6,BANK_8,47be762a-e5c7-4552-8e80-0b9401d7ad48,3424.15,2025-08-13 18:01:05
606bb77d-240a-4c06-ad96-54e54fbbe304,BANK_9,ae224176-a43a-4d9a-9e37-d4247f671263,183.34,2025-09-05 18:04:05
b5842b4a-fb63-4092-aa2a-91a0aee2dad2,BANK_1,d289e443-99cb-4d55-8b3b-375df1213a10,4099.66,2025-08-29 17:38:31
d78defdc-dff0-4cbe-9693-359f1d1657ce,BANK_9,9ce0eec0-17ee-4640-9afa-159430ebfc48,654.0,2025-09-06 18:18:30
4058e8d7-db6b-4063-b0f5-ae3f882c68f0,BANK_4,bb7338f3-bd44-41d3-8b4b-6848abba3d6f,1366.92,2025-08-27 06:38:35
937d8b11-16d4-4540-8d78-890db511dd38,BANK_6,38336a77-6f6d-4ab1-8d09-d3f5ce8ccc4b,2235.17,2025-08-12 10:36:49
0d0961f2-4717-46a3-8840-9353a2cf332e,BANK_6,14f9d4b3-4ae1-45e7-a590-85f9bd8a82a2,2457.6,2025-08-27 05:19:37
9934a1a7-a02e-47cb-b3e8-a56cf4d76459,BANK_5,e0f51392-a372-4fe6-a2a7-e51aba67952b,1113.72,2025-08-14 03:43:48
34eb16cd-f9f8-428c-bc61-a66f612185f5,BANK_1,66247cfc-30ea-4041-9046-ea0b5839816d,1959.3,2025-09-02 10:03:14
96696368-06e3-47ec-89c1-b62490a3540f,BANK_5,ef8bf0af-ff7e-41f0-8c6c-41fdbcfd965c,693.66,2025-08-20 05:15:15
1b8b5568-ed27-4489-96d9-f3c2c64dd6bf,BANK_3,abceef26-3230-4157-981f-98390cca335f,2981.69,2025-08-22 07:58:18
5ad73b71-d0fb-4379-ad3a-765e29d005e5,BANK_5,788be6ec-0ac3-4af5-bc87-b88f59cbc107,1320.82,2025-08-11 06:35:26
c3494c08-1f72-4a9b-bbdf-98597f76b5b3,BANK_9,e5e4fcc4-163e-4c06-adfc-c919a87e5dfd,3805.31,2025-08-30 21:00:32
4ef8399b-4884-4faf-9565-42457888d225,BANK_6,0639f0d3-ca82-4410-b635-582b1b60be07,1338.2,2025-09-06 06:59:31
63b140db-4835-43bc-a65c-2d5f296328b9,BANK_9,278c6df3-a542-4f14-9503-3448ce7974cb,2993.99,2025-08-28 21:37:02
ee52d68c-7e25-476e-9227-8b3cd98cafa3,BANK_8,7cf54156-8cc6-4aec-ac04-d773697fdece,2350.3,2025-08-29 08:09:47
1237fde5-e15b-4a16-927c-f82b8c87bb35,BANK_9,8944c259-0e6f-4367-b738-44cc37533db0,2169.24,2025-08-09 13:56:31
4ecf871f-5276-4f7d-93f5-03bd9a428a3a,BANK_1,8f62e471-0454-4610-b7be-cb8e85cc15d4,4082.0,2025-09-04 21:01:39
c393f868-071d-41da-9852-87652ca290eb,BANK_2,b312eb19-bab3-4be7-8f7b-10480dace054,2890.52,2025-09-06 05:07:33
ddbec5c3-60b5-4980-93e7-8bdc2f23eb2b,BANK_6,b9b225cd-9541-4e9b-a29b-703e8abca53e,3497.8,2025-09-03 20:40:00
82039a06-9d2d-4540-9c58-004c586c0713,BANK_10,a1b786ef-c2c1-4835-b1c7-5ea659d4cb24,2079.53,2025-08-28 09:34:09
63d848ab-eab4-4aa7-9d5e-2cdccbea1513,BANK_4,249f50df-33f6-40d8-b0d1-6efc45784b98,3684.27,2025-08-13 19:35:37
789aac70-411f-4f4b-af8e-87de5f86ba97,BANK_1,110d3ced-9bc6-437a-bcfc-4becd7450551,4979.45,2025-08-25 01:10:40
464931ba-c00a-4c79-ae5f-b084c5cbe82c,BANK_1,4bf60dd6-a03f-437b-b6a8-fdf5efc1b651,3402.84,2025-08-28 08:10:53
27470095-2b53-4c5e-b6fe-f52584c40043,BANK_7,0e889897-0b2e-454d-acad-700c6647759c,2547.77,2025-08-20 14:02:43
be2a27c4-b5ad-4f24-a812-22a382f99a42,BANK_10,6e10a292-0114-4468-8d11-e99a17b3751a,4075.77,2025-08-19 15:10:27
6dc530b5-47ad-4538-b26b-c41a567d736b,BANK_10,b5b3d90f-a4a9-4548-9b75-e45a4dc8ac27,1257.23,2025-08-21 05:51:22
9d9c4e8f-58cb-40da-96a5-71be65052eb5,BANK_10,87f59f16-c734-4b02-baa5-d5344cea0fac,159.46,2025-08-27 01:08:04
b1c56d23-03e0-488a-bcc7-0d67978a31b9,BANK_9,61ba8676-4e95-4c87-b306-634f0af53708,3240.23,2025-08-09 02:57:24
64e32ab0-deb9-4875-a18d-2feff6d31d68,BANK_3,07a35d80-e1cf-4a77-a415-35a579ea5648,4145.46,2025-09-01 00:11:41
aa55fcce-13a0-4bed-a04a-b821447e99c4,BANK_7,4a846e6d-dec3-438f-9969-afd434a1f4e2,1705.96,2025-08-11 12:43:08
554368bc-1565-448c-ae92-635533c35365,BANK_1,5e4225ee-dacf-442a-94e5-0f180bda7083,3462.12,2025-08-21 23:28:24
6342746f-1f92-4512-9c76-16fafec1916b,BANK_7,6433d9cc-7d05-4c2a-912e-96af87f748e5,779.16,2025-08-26 01:03:45
02b16af3-6bf9-4153-b91f-c0ab03d21399,BANK_4,735d2c0c-65b3-4945-8eea-dd03f3b0acc6,1586.23,2025-08-30 14:54:42
3a1fd380-2b66-404a-b554-627b99dfe1b3,BANK_8,0f5048a3-78bf-4346-b6a1-887873eab0a2,3104.56,2025-08-10 09:46:45
0aad7a13-80d9-4ee4-b712-bcf7ec22b28b,BANK_9,c490ace5-c9ef-469a-9a4f-0324f6cf24a1,4507.08,2025-08-29 02:31:04
870c091c-0860-4900-a8c0-b17a21bf4556,BANK_3,b3246e99-8d91-4f90-8fd0-a35a0da7f720,3485.92,2025-08-25 18:00:44
586efbe1-3870-4fcf-9ccc-7a26bc4cefb7,BANK_3,21e0b93b-394d-4083-ad01-0e541ca89c38,4227.76,2025-08-31 07:33:06
5c915d2f-5ecf-49aa-becb-8fa248c9300c,BANK_5,d73da2dd-480f-49c3-8e16-b24797385379,2645.67,2025-08-24 13:22:40
b92d4143-b3d8-4eb7-81ea-eb8037a9f1b7,BANK_9,b3688aa5-20e6-4a1d-a6ad-ebb489d00945,1129.41,2025-08-18 19:26:17
55122954-e03a-4dea-8a68-a40b093ac270,BANK_1,97e768c7-4880-4ea2-b5c2-75c82e45328a,2731.11,2025-08-27 02:41:41
ebd72531-ccd0-4313-8072-9d997b0dfa98,BANK_6,52f6c4a5-26ca-4859-8fda-39d098255f4f,1907.89,2025-09-05 05:47:31
3dafb719-c4ae-4d34-ae29-0d9960b6d2a7,BANK_8,5eae4643-0cac-4b72-8b90-6890b6a4825c,2543.1,2025-08-14 17:45:35
46886877-8be8-467a-9344-d70187c0c30e,BANK_5,5d6faf2a-5cfa-4714-bea6-63d5b7a57314,1370.38,2025-09-01 21:13:10
b63cf3bc-bd88-4433-a5e6-292e2c02077c,BANK_1,3f665be3-e4ce-4e66-ae9e-186f9f2eed99,4066.09,2025-08-24 10:14:09
54eaf2c4-6f57-4fb4-b48a-0a205613fae2,BANK_3,5e0d0d61-04f0-4986-bfa4-61346474bb17,1801.68,2025-08-30 03:31:52
18bc88a6-1e24-466a-a292-b034dcc0d5ec,BANK_6,178e7c41-a689-4cec-8e0c-ac45773b6b31,22.23,2025-08-21 06:59:08
7c0ad64d-1cc6-4be4-9874-a81574ba046d,BANK_7,31f6a4ce-ce2b-481e-843e-7ae412a1c78a,3588.26,2025-08-24 06:54:13
af4eb568-9bb0-4459-a7e9-c58bcb33bbc4,BANK_1,78952e4f-4fc2-4bc9-a7d8-b8435709b4f3,906.35,2025-08-31 04:27:08
bfa6ffc6-273b-41fc-a1fa-9f373df8ed78,BANK_7,2a59ae03-2445-4492-874e-eb38e6c84adb,1298.82,2025-08-13 05:37:46
0b345b49-3c67-419e-b0db-a634e07838d9,BANK_8,cbaf08d7-e830-48ac-aecd-94536901c840,4641.43,2025-08-27 12:15:23
6cb1fdc7-b88a-41d2-ab96-a5fc40249a53,BANK_10,d332b12e-80b4-42bb-9e2c-25857d0fcc2d,551.73,2025-09-05 09:49:40
bea132ff-7411-45d2-b51e-a449d112b7a0,BANK_3,1677589d-6311-4841-ac33-48cb6f60d08c,1560.3,2025-09-07 04:58:18
1f7b7456-f68d-45ce-8a5c-34336b490abd,BANK_4,d003bd04-dadd-483a-bdd2-07ae886de095,4167.67,2025-08-20 22:22:26
39a9917a-1d3f-4ecb-a510-61544eca750e,BANK_8,c0380341-64c0-44c9-860a-a87c64daf7d2,772.73,2025-08-11 00:59:49
1b690877-fec0-4089-9def-6cc1fa112f62,BANK_5,c4948b20-b512-4b04-b827-0b349af2bce2,3858.92,2025-08-18 16:47:36
83b83a1a-dfee-4a1b-ae3c-cae46baa9523,BANK_8,03bc419e-6407-4903-8819-ebcd9cbb3cd0,2253.34,2025-08-22 12:25:09
0288be35-8d35-489e-88c2-2b33228d99d0,BANK_1,cd780bcd-4df6-40a9-8086-fd24ecce6a84,3263.35,2025-09-01 22:41:12
95776a14-02b9-419d-82be-0bbe66c33f45,BANK_1,0d5bdf3e-6676-4dbe-9b16-b0e64cc31518,2824.67,2025-09-03 18:22:56
112b23fe-596a-4cba-acd3-52376101391d,BANK_4,d5e2ec74-dfb0-40a0-ac74-64a6f1a4b434,442.61,2025-08-26 01:48:13
3a84da5e-b08a-4cb0-a163-9758ac71b26d,BANK_7,46a9f6cd-b574-4e05-b10f-25d6d597123b,219.71,2025-08-13 20:43:12
48eac881-50a1-4c44-9542-37ee8154aa67,BANK_8,b06f4fc2-8214-4c7e-93a7-2cfadd096f40,2402.83,2025-08-11 15:13:36
14ae1413-e882-4e08-ab00-4fd065b63f5f,BANK_7,1d9cebb0-40bf-45a0-8dcf-a83383e7d1ff,2858.49,2025-08-19 18:37:47
f905175a-ac81-4200-bcc5-6268ff609661,BANK_1,570038f4-be90-4b8e-8b64-bee1c48f8eb8,4748.38,2025-09-02 06:07:26
9b476365-8e95-4b46-b975-4e0357575c71,BANK_6,d6b2545f-da88-443d-b3fa-2f1c15cbda9b,4415.22,2025-09-04 05:22:03
a2e66af6-5749-4d82-b90c-198fad636edf,BANK_1,51c0d63a-c178-43fd-b8ab-9f468f84d93f,3466.61,2025-08-31 09:32:45
4914256a-3b4a-4b97-a2ba-79ba60ef8c03,BANK_1,83423fe6-a10c-4297-80f0-2e4dbcd8bddf,906.02,2025-08-31 18:56:30
67cbfcc9-8d1d-4c16-8fcd-dc85638b49f4,BANK_7,5755d25d-734f-4744-81fb-bd5d9720c704,4046.25,2025-08-26 00:09:43
9b17fb5a-3490-4bcd-8099-f6d0f3cce772,BANK_4,1e346041-323b-4f25-b65b-4a49d35102ec,4160.75,2025-08-24 06:04:33
c18468db-d540-413a-97eb-d2b0d8efce60,BANK_2,db4a4258-356a-4b41-b292-67fb0c7f539c,915.33,2025-09-04 03:01:19
2b93a24a-2daa-4781-ad8e-cfb6ee34f49f,BANK_10,bb788e28-9062-4ee6-9998-8e958e6550e2,3644.21,2025-09-07 08:07:07
b2e8b8c2-9991-43b2-b036-5316edde4d5a,BANK_1,b45880db-36ef-4e59-a9c1-701347adfbdc,1337.54,2025-08-31 15:49:31
69dfddba-34db-4298-a281-8329d292cdde,BANK_5,bc1db774-9bcf-41bc-b284-53c26a74ba24,3614.21,2025-08-18 09:00:30
d8820fbf-1db6-4c27-bbe4-56d17cdcce1f,BANK_1,034d5bd1-e709-4c23-9e15-87fe660a448f,4386.67,2025-08-26 19:05:12
e655250b-c699-42c1-93c2-9f1e31213025,BANK_8,1cb892ac-46f5-409e-82bd-1d6a8cac361d,3615.22,2025-08-23 18:00:35
9bd6e912-646b-4db2-9279-baab78a860de,BANK_9,c7bc9070-aeb1-443e-919b-c15d59a68582,4784.36,2025-08-22 03:01:00
be96a8f9-2d80-486d-aefc-07927681fbc2,BANK_5,7cc15331-2bfd-4ff9-b399-586ae0e21dbf,2372.09,2025-08-28 06:06:43
baa9ef72-8bfc-4d2d-948f-dad96ef95844,BANK_9,589ad4a8-a742-476e-a46c-53a1eda9ea14,3666.36,2025-08-11 07:56:35
931616ed-0ea8-410c-bfdb-f59baa9b322a,BANK_9,662245c8-bb4b-4a55-bffa-711baf7cc75f,4123.52,2025-08-19 16:43:35
ecf03640-d770-4bf7-98d3-458b3fd21004,BANK_2,a2220c90-569a-4b44-9202-aee981a8c0d8,4267.11,2025-08-30 17:37:01
ecb1667a-3985-4700-a931-78214c58be87,BANK_7,ccac8d04-4eeb-4043-99a7-f7a8c7a601a0,2571.31,2025-08-20 04:09:13
5f8ea87e-c99e-413d-a665-8ba505575972,BANK_10,c264db2b-4b81-42d4-9fdc-c33c4e363c45,2442.49,2025-08-31 23:26:20
273b5634-66c0-4241-9935-11461977a79a,BANK_2,b3b7d149-4dff-4a02-bdc8-b557292f24f1,4954.88,2025-08-21 03:35:24
92c857e8-84b0-4e43-b566-8f10a61dafe8,BANK_6,56b18243-e593-4d4b-b977-10a2ebbbb60d,1522.35,2025-08-27 20:14:37
aaaa24fa-f2e0-4608-a163-8f1901b82cee,BANK_4,e7822feb-a2e0-4921-9c8a-aff26f0258aa,1496.41,2025-08-10 16:31:53
fcf3ac65-2c7d-494d-be23-a430acdf45fa,BANK_10,6b042404-8671-42d2-b5f8-a149d30e61d3,3194.41,2025-08-20 00:03:23
152062a6-ee8d-40f5-8248-03a2417db081,BANK_7,39d6352b-68a6-4600-a94a-454e61ba9450,1694.14,2025-09-06 15:31:54
988fde66-658f-47a4-80cd-8f1315067996,BANK_6,fa6ed61f-227d-46d9-9f0d-38e82084db3c,2222.36,2025-08-22 04:38:23
75b89aaa-1925-4314-bf9f-d12a20bec949,BANK_5,f16909b7-d090-49c6-8a17-4cf36dfa520f,3887.97,2025-08-11 01:42:05
4d7e69b6-24a2-4223-95d3-7b7152a4db5c,BANK_8,0199c531-294b-402d-bf7a-0857be44cb16,1989.34,2025-08-28 18:14:40
609cd420-2e79-431b-9492-f00b32275a4d,BANK_1,5363d4ef-d6f0-4a52-b6ee-c5f8bd1f6a3d,3121.48,2025-08-20 21:51:30
dad04c16-a027-4fb8-b306-afca349e902c,BANK_7,b05c9a2d-cdda-4852-8e1b-257f7419a6ab,3867.66,2025-09-05 22:46:23
4c2a61f5-3551-4db9-a8f3-883430835314,BANK_10,5a778500-e289-4eb0-bb18-1790f67469df,4537.9,2025-08-24 08:19:34
f7a55166-0c8d-473f-ae6a-d36d78536fe0,BANK_4,1a15f57a-80a7-41d1-8d19-708973844c73,2007.08,2025-08-23 08:48:28
d3de8071-4c52-4513-b69f-3d9d29c391e9,BANK_3,c9241f25-3222-46bf-98d1-22b64fd602d7,499.3,2025-08-26 19:59:01
7f061af2-bfaf-4079-abd8-990ec4f4c86d,BANK_9,a9221412-c8c6-4c35-88a2-af10b8894822,761.06,2025-08-25 02:24:48
b892f9dd-c9fe-4ca5-91ce-1fcca598b2e4,BANK_4,6fb94314-cff4-496c-9175-59127376f204,2060.57,2025-09-06 22:26:51
ff94ee37-57d0-4a80-b081-77099d7cb5c5,BANK_5,089694f6-7789-43d9-bd3e-e13351deeca8,2826.49,2025-08-24 22:18:44
6fd7c706-f90b-4fb1-9c92-b916fe6d410f,BANK_10,4c156af2-7a6d-4e5a-beac-2cc3f4a28c70,4389.77,2025-09-02 23:41:05
673eeabb-0492-433c-b77b-c73b09a0f0ab,BANK_1,21069836-cec2-495a-a43a-ba57f2bf469d,4806.94,2025-08-15 17:05:53
e8a6c3dd-d8cc-4a03-afd1-df977fbdb0b8,BANK_8,d2239b00-1098-409d-8321-a22eccf7dc60,1292.76,2025-08-09 10:16:35
5f90a8d3-13e1-4495-a58b-6bf05d5be104,BANK_3,85ceb8e5-8fb1-4f59-b056-f8cb2ab3bd14,2365.92,2025-09-07 01:20:58
331afcef-3cb4-495c-9d2f-bcb846610787,BANK_7,9ccd8f81-fa8b-4347-8694-0ad898672281,1891.6,2025-08-24 12:22:47
1f231220-c862-485a-a3b3-565747e5c43e,BANK_6,1a6cd119-d2b5-4279-8b15-1a8d6ec4c5ac,4066.84,2025-09-02 07:22:17
8de7c20f-c0e3-4daf-b5d9-c1ffc7bc2cfa,BANK_6,b2803b54-72c9-4b96-84a2-220ea9b0a859,4439.11,2025-08-14 10:50:52
b67aa161-ce03-4472-914f-d5bd608dcd45,BANK_5,66ae97d9-5eaa-4f56-8a5a-9dd66274d8c4,872.68,2025-08-30 16:53:33
9b90353c-2a19-4bbc-a963-dd3f397c58b6,BANK_1,ed72201d-7384-4db9-90dc-2ac9157db414,148.69,2025-08-31 21:07:57
5fbce3b0-e58e-4466-ac20-5da8c75c5f62,BANK_8,0080b606-cc27-4355-9455-87cb5165c160,4705.43,2025-08-27 23:30:30
33d40595-de5e-486e-8ae2-5b32967f77d3,BANK_5,1150da60-f906-4161-a3e2-5544a1779c0a,1080.73,2025-08-27 05:26:25
72f2b78b-659f-43db-a192-694978cb9c26,BANK_2,ac5e7fde-710d-49f6-963c-25adc6908f1f,510.95,2025-08-19 01:10:40
a6556e29-d7ad-4e97-95ec-8a5628f8b368,BANK_10,af613df7-0e73-4349-9532-f5404ce6de1f,2188.77,2025-08-19 02:36:52
47d7eef5-b96d-459b-a4be-12e2f7dfb5a0,BANK_10,7c6e0d28-1db3-44f3-a827-a43f31ad88f9,1353.64,2025-08-31 19:29:05
1ec20643-3711-406e-97ec-82642852c71b,BANK_5,897bd011-2d75-46a7-bf4a-347398c27ccd,4998.3,2025-08-29 01:22:09
414d040b-e250-4861-aa22-be6f0686f39e,BANK_1,1ab58203-056c-49ab-8280-342600fecff4,1658.91,2025-08-30 08:09:26
d30d5cdd-6d3d-42df-b061-5dd7fe040d0f,BANK_5,6d0ac1f3-d79e-43cb-9b9e-b7f55c3c0ff9,3833.73,2025-08-12 07:40:07
4ab10680-4fd5-44cb-a212-60d49da7b834,BANK_7,2f80c906-4806-4737-b5a5-3dce0be64a51,1151.46,2025-09-05 03:50:22
9c8fe667-de1a-4d9b-b4d6-c77301640fb1,BANK_8,9809e2e9-6cf1-4ca9-9aed-f7348d622b77,3451.46,2025-08-09 07:38:16
